filename,timestamp,value,label
0012,2016-08-12T15:32:30.440Z,38.0,
0012,2016-08-12T15:32:30.448Z,38.0,
0012,2016-08-12T15:32:30.456Z,38.0,
0012,2016-08-12T15:32:30.464Z,38.0,
0012,2016-08-12T15:32:30.472Z,40.0,
0012,2016-08-12T15:32:30.480Z,42.0,
0012,2016-08-12T15:32:30.488Z,46.0,
0012,2016-08-12T15:32:30.496Z,52.0,
0012,2016-08-12T15:32:30.504Z,56.0,
0012,2016-08-12T15:32:30.512Z,56.0,
0012,2016-08-12T15:32:30.520Z,54.0,
0012,2016-08-12T15:32:30.528Z,56.0,
0012,2016-08-12T15:32:30.536Z,58.0,
0012,2016-08-12T15:32:30.544Z,50.0,
0012,2016-08-12T15:32:30.552Z,44.0,
0012,2016-08-12T15:32:30.560Z,42.0,
0012,2016-08-12T15:32:30.568Z,38.0,
0012,2016-08-12T15:32:30.576Z,36.0,
0012,2016-08-12T15:32:30.584Z,28.0,
0012,2016-08-12T15:32:30.592Z,20.0,
0012,2016-08-12T15:32:30.600Z,16.0,
0012,2016-08-12T15:32:30.608Z,10.0,
0012,2016-08-12T15:32:30.616Z,6.0,
0012,2016-08-12T15:32:30.624Z,8.0,
0012,2016-08-12T15:32:30.632Z,10.0,
0012,2016-08-12T15:32:30.640Z,10.0,
0012,2016-08-12T15:32:30.648Z,10.0,
0012,2016-08-12T15:32:30.656Z,16.0,
0012,2016-08-12T15:32:30.664Z,28.0,
0012,2016-08-12T15:32:30.672Z,32.0,
0012,2016-08-12T15:32:30.680Z,34.0,
0012,2016-08-12T15:32:30.688Z,36.0,
0012,2016-08-12T15:32:30.696Z,36.0,
0012,2016-08-12T15:32:30.704Z,48.0,
0012,2016-08-12T15:32:30.712Z,60.0,
0012,2016-08-12T15:32:30.720Z,64.0,
0012,2016-08-12T15:32:30.728Z,66.0,
0012,2016-08-12T15:32:30.736Z,62.0,
0012,2016-08-12T15:32:30.744Z,58.0,
0012,2016-08-12T15:32:30.752Z,46.0,
0012,2016-08-12T15:32:30.760Z,40.0,
0012,2016-08-12T15:32:30.768Z,34.0,
0012,2016-08-12T15:32:30.776Z,32.0,
0012,2016-08-12T15:32:30.784Z,32.0,
0012,2016-08-12T15:32:30.792Z,34.0,
0012,2016-08-12T15:32:30.800Z,30.0,
0012,2016-08-12T15:32:30.808Z,30.0,
0012,2016-08-12T15:32:30.816Z,30.0,
0012,2016-08-12T15:32:30.824Z,30.0,
0012,2016-08-12T15:32:30.832Z,30.0,
0012,2016-08-12T15:32:30.840Z,30.0,
0012,2016-08-12T15:32:30.848Z,18.0,
0012,2016-08-12T15:32:30.856Z,20.0,
0012,2016-08-12T15:32:30.864Z,98.0,
0012,2016-08-12T15:32:30.872Z,250.0,
0012,2016-08-12T15:32:30.880Z,384.0,
0012,2016-08-12T15:32:30.888Z,268.0,
0012,2016-08-12T15:32:30.896Z,50.0,
0012,2016-08-12T15:32:30.904Z,-32.0,
0012,2016-08-12T15:32:30.912Z,-24.0,
0012,2016-08-12T15:32:30.920Z,18.0,
0012,2016-08-12T15:32:30.928Z,24.0,
0012,2016-08-12T15:32:30.936Z,24.0,
0012,2016-08-12T15:32:30.944Z,24.0,
0012,2016-08-12T15:32:30.952Z,26.0,
0012,2016-08-12T15:32:30.960Z,28.0,
0012,2016-08-12T15:32:30.968Z,28.0,
0012,2016-08-12T15:32:30.976Z,30.0,
0012,2016-08-12T15:32:30.984Z,30.0,
0012,2016-08-12T15:32:30.992Z,30.0,
0012,2016-08-12T15:32:31.000Z,32.0,
0012,2016-08-12T15:32:31.008Z,38.0,
0012,2016-08-12T15:32:31.016Z,40.0,
0012,2016-08-12T15:32:31.024Z,40.0,
0012,2016-08-12T15:32:31.032Z,44.0,
0012,2016-08-12T15:32:31.040Z,48.0,
0012,2016-08-12T15:32:31.048Z,52.0,
0012,2016-08-12T15:32:31.056Z,54.0,
0012,2016-08-12T15:32:31.064Z,56.0,
0012,2016-08-12T15:32:31.072Z,58.0,
0012,2016-08-12T15:32:31.080Z,56.0,
0012,2016-08-12T15:32:31.088Z,54.0,
0012,2016-08-12T15:32:31.096Z,50.0,
0012,2016-08-12T15:32:31.104Z,48.0,
0012,2016-08-12T15:32:31.112Z,46.0,
0012,2016-08-12T15:32:31.120Z,36.0,
0012,2016-08-12T15:32:31.128Z,30.0,
0012,2016-08-12T15:32:31.136Z,30.0,
0012,2016-08-12T15:32:31.144Z,24.0,
0012,2016-08-12T15:32:31.152Z,18.0,
0012,2016-08-12T15:32:31.160Z,20.0,
0012,2016-08-12T15:32:31.168Z,18.0,
0012,2016-08-12T15:32:31.176Z,14.0,
0012,2016-08-12T15:32:31.184Z,18.0,
0012,2016-08-12T15:32:31.192Z,24.0,
0012,2016-08-12T15:32:31.200Z,22.0,
0012,2016-08-12T15:32:31.208Z,18.0,
0012,2016-08-12T15:32:31.216Z,20.0,
0012,2016-08-12T15:32:31.224Z,28.0,
0012,2016-08-12T15:32:31.232Z,36.0,
0012,2016-08-12T15:32:31.240Z,34.0,
0012,2016-08-12T15:32:31.248Z,44.0,
0012,2016-08-12T15:32:31.256Z,50.0,
0012,2016-08-12T15:32:31.264Z,50.0,
0012,2016-08-12T15:32:31.272Z,46.0,
0012,2016-08-12T15:32:31.280Z,40.0,
0012,2016-08-12T15:32:31.288Z,34.0,
0012,2016-08-12T15:32:31.296Z,30.0,
0012,2016-08-12T15:32:31.304Z,18.0,
0012,2016-08-12T15:32:31.312Z,14.0,
0012,2016-08-12T15:32:31.320Z,10.0,
0012,2016-08-12T15:32:31.328Z,10.0,
0012,2016-08-12T15:32:31.336Z,18.0,
0012,2016-08-12T15:32:31.344Z,14.0,
0012,2016-08-12T15:32:31.352Z,14.0,
0012,2016-08-12T15:32:31.360Z,24.0,
0012,2016-08-12T15:32:31.368Z,22.0,
0012,2016-08-12T15:32:31.376Z,22.0,
0012,2016-08-12T15:32:31.384Z,20.0,
0012,2016-08-12T15:32:31.392Z,10.0,
0012,2016-08-12T15:32:31.400Z,38.0,
0012,2016-08-12T15:32:31.408Z,138.0,
0012,2016-08-12T15:32:31.416Z,306.0,
0012,2016-08-12T15:32:31.424Z,366.0,
0012,2016-08-12T15:32:31.432Z,176.0,
0012,2016-08-12T15:32:31.440Z,-10.0,
0012,2016-08-12T15:32:31.448Z,-46.0,
0012,2016-08-12T15:32:31.456Z,-2.0,
0012,2016-08-12T15:32:31.464Z,30.0,
0012,2016-08-12T15:32:31.472Z,34.0,
0012,2016-08-12T15:32:31.480Z,36.0,
0012,2016-08-12T15:32:31.488Z,44.0,
0012,2016-08-12T15:32:31.496Z,46.0,
0012,2016-08-12T15:32:31.504Z,48.0,
0012,2016-08-12T15:32:31.512Z,58.0,
0012,2016-08-12T15:32:31.520Z,58.0,
0012,2016-08-12T15:32:31.528Z,52.0,
0012,2016-08-12T15:32:31.536Z,52.0,
0012,2016-08-12T15:32:31.544Z,50.0,
0012,2016-08-12T15:32:31.552Z,54.0,
0012,2016-08-12T15:32:31.560Z,64.0,
0012,2016-08-12T15:32:31.568Z,54.0,
0012,2016-08-12T15:32:31.576Z,50.0,
0012,2016-08-12T15:32:31.584Z,54.0,
0012,2016-08-12T15:32:31.592Z,48.0,
0012,2016-08-12T15:32:31.600Z,54.0,
0012,2016-08-12T15:32:31.608Z,58.0,
0012,2016-08-12T15:32:31.616Z,54.0,
0012,2016-08-12T15:32:31.624Z,46.0,
0012,2016-08-12T15:32:31.632Z,38.0,
0012,2016-08-12T15:32:31.640Z,38.0,
0012,2016-08-12T15:32:31.648Z,36.0,
0012,2016-08-12T15:32:31.656Z,28.0,
0012,2016-08-12T15:32:31.664Z,16.0,
0012,2016-08-12T15:32:31.672Z,10.0,
0012,2016-08-12T15:32:31.680Z,4.0,
0012,2016-08-12T15:32:31.688Z,12.0,
0012,2016-08-12T15:32:31.696Z,20.0,
0012,2016-08-12T15:32:31.704Z,16.0,
0012,2016-08-12T15:32:31.712Z,8.0,
0012,2016-08-12T15:32:31.720Z,16.0,
0012,2016-08-12T15:32:31.728Z,18.0,
0012,2016-08-12T15:32:31.736Z,14.0,
0012,2016-08-12T15:32:31.744Z,20.0,
0012,2016-08-12T15:32:31.752Z,20.0,
0012,2016-08-12T15:32:31.760Z,24.0,
0012,2016-08-12T15:32:31.768Z,40.0,
0012,2016-08-12T15:32:31.776Z,48.0,
0012,2016-08-12T15:32:31.784Z,56.0,
0012,2016-08-12T15:32:31.792Z,58.0,
0012,2016-08-12T15:32:31.800Z,68.0,
0012,2016-08-12T15:32:31.808Z,70.0,
0012,2016-08-12T15:32:31.816Z,64.0,
0012,2016-08-12T15:32:31.824Z,64.0,
0012,2016-08-12T15:32:31.832Z,72.0,
0012,2016-08-12T15:32:31.840Z,70.0,
0012,2016-08-12T15:32:31.848Z,68.0,
0012,2016-08-12T15:32:31.856Z,52.0,
0012,2016-08-12T15:32:31.864Z,48.0,
0012,2016-08-12T15:32:31.872Z,50.0,
0012,2016-08-12T15:32:31.880Z,50.0,
0012,2016-08-12T15:32:31.888Z,46.0,
0012,2016-08-12T15:32:31.896Z,42.0,
0012,2016-08-12T15:32:31.904Z,38.0,
0012,2016-08-12T15:32:31.912Z,38.0,
0012,2016-08-12T15:32:31.920Z,32.0,
0012,2016-08-12T15:32:31.928Z,30.0,
0012,2016-08-12T15:32:31.936Z,18.0,
0012,2016-08-12T15:32:31.944Z,18.0,
0012,2016-08-12T15:32:31.952Z,86.0,
0012,2016-08-12T15:32:31.960Z,212.0,
0012,2016-08-12T15:32:31.968Z,342.0,
0012,2016-08-12T15:32:31.976Z,254.0,
0012,2016-08-12T15:32:31.984Z,46.0,
0012,2016-08-12T15:32:31.992Z,-44.0,
0012,2016-08-12T15:32:32.000Z,-28.0,
0012,2016-08-12T15:32:32.008Z,6.0,
0012,2016-08-12T15:32:32.016Z,6.0,
0012,2016-08-12T15:32:32.024Z,2.0,
0012,2016-08-12T15:32:32.032Z,0.0,
0012,2016-08-12T15:32:32.040Z,2.0,
0012,2016-08-12T15:32:32.048Z,2.0,
0012,2016-08-12T15:32:32.056Z,2.0,
0012,2016-08-12T15:32:32.064Z,2.0,
0012,2016-08-12T15:32:32.072Z,4.0,
0012,2016-08-12T15:32:32.080Z,4.0,
0012,2016-08-12T15:32:32.088Z,4.0,
0012,2016-08-12T15:32:32.096Z,8.0,
0012,2016-08-12T15:32:32.104Z,8.0,
0012,2016-08-12T15:32:32.112Z,8.0,
0012,2016-08-12T15:32:32.120Z,16.0,
0012,2016-08-12T15:32:32.128Z,20.0,
0012,2016-08-12T15:32:32.136Z,24.0,
0012,2016-08-12T15:32:32.144Z,28.0,
0012,2016-08-12T15:32:32.152Z,34.0,
0012,2016-08-12T15:32:32.160Z,30.0,
0012,2016-08-12T15:32:32.168Z,30.0,
0012,2016-08-12T15:32:32.176Z,32.0,
0012,2016-08-12T15:32:32.184Z,24.0,
0012,2016-08-12T15:32:32.192Z,22.0,
0012,2016-08-12T15:32:32.200Z,14.0,
0012,2016-08-12T15:32:32.208Z,22.0,
0012,2016-08-12T15:32:32.216Z,12.0,
0012,2016-08-12T15:32:32.224Z,-2.0,
0012,2016-08-12T15:32:32.232Z,0.0,
0012,2016-08-12T15:32:32.240Z,-4.0,
0012,2016-08-12T15:32:32.248Z,-4.0,
0012,2016-08-12T15:32:32.256Z,-14.0,
0012,2016-08-12T15:32:32.264Z,-14.0,
0012,2016-08-12T15:32:32.272Z,-16.0,
0012,2016-08-12T15:32:32.280Z,-18.0,
0012,2016-08-12T15:32:32.288Z,-18.0,
0012,2016-08-12T15:32:32.296Z,-16.0,
0012,2016-08-12T15:32:32.304Z,-18.0,
0012,2016-08-12T15:32:32.312Z,-12.0,
0012,2016-08-12T15:32:32.320Z,-2.0,
0012,2016-08-12T15:32:32.328Z,0.0,
0012,2016-08-12T15:32:32.336Z,-4.0,
0012,2016-08-12T15:32:32.344Z,2.0,
0012,2016-08-12T15:32:32.352Z,12.0,
0012,2016-08-12T15:32:32.360Z,14.0,
0012,2016-08-12T15:32:32.368Z,10.0,
0012,2016-08-12T15:32:32.376Z,6.0,
0012,2016-08-12T15:32:32.384Z,10.0,
0012,2016-08-12T15:32:32.392Z,10.0,
0012,2016-08-12T15:32:32.400Z,0.0,
0012,2016-08-12T15:32:32.408Z,-14.0,
0012,2016-08-12T15:32:32.416Z,-26.0,
0012,2016-08-12T15:32:32.424Z,-20.0,
0012,2016-08-12T15:32:32.432Z,-20.0,
0012,2016-08-12T15:32:32.440Z,-20.0,
0012,2016-08-12T15:32:32.448Z,-22.0,
0012,2016-08-12T15:32:32.456Z,-20.0,
0012,2016-08-12T15:32:32.464Z,-16.0,
0012,2016-08-12T15:32:32.472Z,-14.0,
0012,2016-08-12T15:32:32.480Z,-14.0,
0012,2016-08-12T15:32:32.488Z,-26.0,
0012,2016-08-12T15:32:32.496Z,-34.0,
0012,2016-08-12T15:32:32.504Z,28.0,
0012,2016-08-12T15:32:32.512Z,154.0,
0012,2016-08-12T15:32:32.520Z,320.0,
0012,2016-08-12T15:32:32.528Z,278.0,
0012,2016-08-12T15:32:32.536Z,70.0,
0012,2016-08-12T15:32:32.544Z,-50.0,
0012,2016-08-12T15:32:32.552Z,-66.0,
0012,2016-08-12T15:32:32.560Z,-22.0,
0012,2016-08-12T15:32:32.568Z,4.0,
0012,2016-08-12T15:32:32.576Z,2.0,
0012,2016-08-12T15:32:32.584Z,2.0,
0012,2016-08-12T15:32:32.592Z,4.0,
0012,2016-08-12T15:32:32.600Z,8.0,
0012,2016-08-12T15:32:32.608Z,12.0,
0012,2016-08-12T15:32:32.616Z,10.0,
0012,2016-08-12T15:32:32.624Z,12.0,
0012,2016-08-12T15:32:32.632Z,16.0,
0012,2016-08-12T15:32:32.640Z,14.0,
0012,2016-08-12T15:32:32.648Z,10.0,
0012,2016-08-12T15:32:32.656Z,12.0,
0012,2016-08-12T15:32:32.664Z,6.0,
0012,2016-08-12T15:32:32.672Z,10.0,
0012,2016-08-12T15:32:32.680Z,20.0,
0012,2016-08-12T15:32:32.688Z,16.0,
0012,2016-08-12T15:32:32.696Z,18.0,
0012,2016-08-12T15:32:32.704Z,22.0,
0012,2016-08-12T15:32:32.712Z,12.0,
0012,2016-08-12T15:32:32.720Z,6.0,
0012,2016-08-12T15:32:32.728Z,12.0,
0012,2016-08-12T15:32:32.736Z,8.0,
0012,2016-08-12T15:32:32.744Z,6.0,
0012,2016-08-12T15:32:32.752Z,2.0,
0012,2016-08-12T15:32:32.760Z,0.0,
0012,2016-08-12T15:32:32.768Z,6.0,
0012,2016-08-12T15:32:32.776Z,2.0,
0012,2016-08-12T15:32:32.784Z,-12.0,
0012,2016-08-12T15:32:32.792Z,-4.0,
0012,2016-08-12T15:32:32.800Z,6.0,
0012,2016-08-12T15:32:32.808Z,-10.0,
0012,2016-08-12T15:32:32.816Z,-14.0,
0012,2016-08-12T15:32:32.824Z,-10.0,
0012,2016-08-12T15:32:32.832Z,-2.0,
0012,2016-08-12T15:32:32.840Z,0.0,
0012,2016-08-12T15:32:32.848Z,2.0,
0012,2016-08-12T15:32:32.856Z,2.0,
0012,2016-08-12T15:32:32.864Z,4.0,
0012,2016-08-12T15:32:32.872Z,10.0,
0012,2016-08-12T15:32:32.880Z,18.0,
0012,2016-08-12T15:32:32.888Z,22.0,
0012,2016-08-12T15:32:32.896Z,30.0,
0012,2016-08-12T15:32:32.904Z,40.0,
0012,2016-08-12T15:32:32.912Z,46.0,
0012,2016-08-12T15:32:32.920Z,40.0,
0012,2016-08-12T15:32:32.928Z,38.0,
0012,2016-08-12T15:32:32.936Z,32.0,
0012,2016-08-12T15:32:32.944Z,30.0,
0012,2016-08-12T15:32:32.952Z,18.0,
0012,2016-08-12T15:32:32.960Z,2.0,
0012,2016-08-12T15:32:32.968Z,-6.0,
0012,2016-08-12T15:32:32.976Z,-10.0,
0012,2016-08-12T15:32:32.984Z,-14.0,
0012,2016-08-12T15:32:32.992Z,-18.0,
0012,2016-08-12T15:32:33.000Z,-22.0,
0012,2016-08-12T15:32:33.008Z,-22.0,
0012,2016-08-12T15:32:33.016Z,-24.0,
0012,2016-08-12T15:32:33.024Z,-26.0,
0012,2016-08-12T15:32:33.032Z,-26.0,
0012,2016-08-12T15:32:33.040Z,-38.0,
0012,2016-08-12T15:32:33.048Z,-44.0,
0012,2016-08-12T15:32:33.056Z,24.0,
0012,2016-08-12T15:32:33.064Z,152.0,
0012,2016-08-12T15:32:33.072Z,296.0,
0012,2016-08-12T15:32:33.080Z,224.0,
0012,2016-08-12T15:32:33.088Z,2.0,
0012,2016-08-12T15:32:33.096Z,-100.0,
0012,2016-08-12T15:32:33.104Z,-112.0,
0012,2016-08-12T15:32:33.112Z,-68.0,
0012,2016-08-12T15:32:33.120Z,-58.0,
0012,2016-08-12T15:32:33.128Z,-62.0,
0012,2016-08-12T15:32:33.136Z,-62.0,
0012,2016-08-12T15:32:33.144Z,-64.0,
0012,2016-08-12T15:32:33.152Z,-62.0,
0012,2016-08-12T15:32:33.160Z,-64.0,
0012,2016-08-12T15:32:33.168Z,-62.0,
0012,2016-08-12T15:32:33.176Z,-60.0,
0012,2016-08-12T15:32:33.184Z,-62.0,
0012,2016-08-12T15:32:33.192Z,-64.0,
0012,2016-08-12T15:32:33.200Z,-60.0,
0012,2016-08-12T15:32:33.208Z,-60.0,
0012,2016-08-12T15:32:33.216Z,-56.0,
0012,2016-08-12T15:32:33.224Z,-56.0,
0012,2016-08-12T15:32:33.232Z,-52.0,
0012,2016-08-12T15:32:33.240Z,-46.0,
0012,2016-08-12T15:32:33.248Z,-42.0,
0012,2016-08-12T15:32:33.256Z,-46.0,
0012,2016-08-12T15:32:33.264Z,-54.0,
0012,2016-08-12T15:32:33.272Z,-56.0,
0012,2016-08-12T15:32:33.280Z,-58.0,
0012,2016-08-12T15:32:33.288Z,-56.0,
0012,2016-08-12T15:32:33.296Z,-60.0,
0012,2016-08-12T15:32:33.304Z,-68.0,
0012,2016-08-12T15:32:33.312Z,-82.0,
0012,2016-08-12T15:32:33.320Z,-88.0,
0012,2016-08-12T15:32:33.328Z,-96.0,
0012,2016-08-12T15:32:33.336Z,-106.0,
0012,2016-08-12T15:32:33.344Z,-112.0,
0012,2016-08-12T15:32:33.352Z,-114.0,
0012,2016-08-12T15:32:33.360Z,-124.0,
0012,2016-08-12T15:32:33.368Z,-126.0,
0012,2016-08-12T15:32:33.376Z,-124.0,
0012,2016-08-12T15:32:33.384Z,-128.0,
0012,2016-08-12T15:32:33.392Z,-128.0,
0012,2016-08-12T15:32:33.400Z,-134.0,
0012,2016-08-12T15:32:33.408Z,-138.0,
0012,2016-08-12T15:32:33.416Z,-132.0,
0012,2016-08-12T15:32:33.424Z,-134.0,
0012,2016-08-12T15:32:33.432Z,-136.0,
0012,2016-08-12T15:32:33.440Z,-122.0,
0012,2016-08-12T15:32:33.448Z,-120.0,
0012,2016-08-12T15:32:33.456Z,-112.0,
0012,2016-08-12T15:32:33.464Z,-102.0,
0012,2016-08-12T15:32:33.472Z,-104.0,
0012,2016-08-12T15:32:33.480Z,-106.0,
0012,2016-08-12T15:32:33.488Z,-108.0,
0012,2016-08-12T15:32:33.496Z,-118.0,
0012,2016-08-12T15:32:33.504Z,-118.0,
0012,2016-08-12T15:32:33.512Z,-126.0,
0012,2016-08-12T15:32:33.520Z,-142.0,
0012,2016-08-12T15:32:33.528Z,-154.0,
0012,2016-08-12T15:32:33.536Z,-156.0,
0012,2016-08-12T15:32:33.544Z,-158.0,
0012,2016-08-12T15:32:33.552Z,-160.0,
0012,2016-08-12T15:32:33.560Z,-158.0,
0012,2016-08-12T15:32:33.568Z,-156.0,
0012,2016-08-12T15:32:33.576Z,-156.0,
0012,2016-08-12T15:32:33.584Z,-154.0,
0012,2016-08-12T15:32:33.592Z,-152.0,
0012,2016-08-12T15:32:33.600Z,-156.0,
0012,2016-08-12T15:32:33.608Z,-166.0,
0012,2016-08-12T15:32:33.616Z,-128.0,
0012,2016-08-12T15:32:33.624Z,-18.0,
0012,2016-08-12T15:32:33.632Z,150.0,
0012,2016-08-12T15:32:33.640Z,172.0,
0012,2016-08-12T15:32:33.648Z,-40.0,
0012,2016-08-12T15:32:33.656Z,-204.0,
0012,2016-08-12T15:32:33.664Z,-236.0,
0012,2016-08-12T15:32:33.672Z,-192.0,
0012,2016-08-12T15:32:33.680Z,-172.0,
0012,2016-08-12T15:32:33.688Z,-174.0,
0012,2016-08-12T15:32:33.696Z,-184.0,
0012,2016-08-12T15:32:33.704Z,-184.0,
0012,2016-08-12T15:32:33.712Z,-186.0,
0012,2016-08-12T15:32:33.720Z,-180.0,
0012,2016-08-12T15:32:33.728Z,-180.0,
0012,2016-08-12T15:32:33.736Z,-178.0,
0012,2016-08-12T15:32:33.744Z,-184.0,
0012,2016-08-12T15:32:33.752Z,-182.0,
0012,2016-08-12T15:32:33.760Z,-182.0,
0012,2016-08-12T15:32:33.768Z,-176.0,
0012,2016-08-12T15:32:33.776Z,-178.0,
0012,2016-08-12T15:32:33.784Z,-176.0,
0012,2016-08-12T15:32:33.792Z,-168.0,
0012,2016-08-12T15:32:33.800Z,-162.0,
0012,2016-08-12T15:32:33.808Z,-152.0,
0012,2016-08-12T15:32:33.816Z,-150.0,
0012,2016-08-12T15:32:33.824Z,-144.0,
0012,2016-08-12T15:32:33.832Z,-140.0,
0012,2016-08-12T15:32:33.840Z,-140.0,
0012,2016-08-12T15:32:33.848Z,-138.0,
0012,2016-08-12T15:32:33.856Z,-140.0,
0012,2016-08-12T15:32:33.864Z,-136.0,
0012,2016-08-12T15:32:33.872Z,-146.0,
0012,2016-08-12T15:32:33.880Z,-156.0,
0012,2016-08-12T15:32:33.888Z,-154.0,
0012,2016-08-12T15:32:33.896Z,-154.0,
0012,2016-08-12T15:32:33.904Z,-156.0,
0012,2016-08-12T15:32:33.912Z,-154.0,
0012,2016-08-12T15:32:33.920Z,-152.0,
0012,2016-08-12T15:32:33.928Z,-152.0,
0012,2016-08-12T15:32:33.936Z,-146.0,
0012,2016-08-12T15:32:33.944Z,-140.0,
0012,2016-08-12T15:32:33.952Z,-136.0,
0012,2016-08-12T15:32:33.960Z,-136.0,
0012,2016-08-12T15:32:33.968Z,-130.0,
0012,2016-08-12T15:32:33.976Z,-128.0,
0012,2016-08-12T15:32:33.984Z,-124.0,
0012,2016-08-12T15:32:33.992Z,-120.0,
0012,2016-08-12T15:32:34.000Z,-120.0,
0012,2016-08-12T15:32:34.008Z,-120.0,
0012,2016-08-12T15:32:34.016Z,-112.0,
0012,2016-08-12T15:32:34.024Z,-112.0,
0012,2016-08-12T15:32:34.032Z,-112.0,
0012,2016-08-12T15:32:34.040Z,-108.0,
0012,2016-08-12T15:32:34.048Z,-106.0,
0012,2016-08-12T15:32:34.056Z,-108.0,
0012,2016-08-12T15:32:34.064Z,-112.0,
0012,2016-08-12T15:32:34.072Z,-114.0,
0012,2016-08-12T15:32:34.080Z,-114.0,
0012,2016-08-12T15:32:34.088Z,-118.0,
0012,2016-08-12T15:32:34.096Z,-130.0,
0012,2016-08-12T15:32:34.104Z,-136.0,
0012,2016-08-12T15:32:34.112Z,-138.0,
0012,2016-08-12T15:32:34.120Z,-138.0,
0012,2016-08-12T15:32:34.128Z,-140.0,
0012,2016-08-12T15:32:34.136Z,-138.0,
0012,2016-08-12T15:32:34.144Z,-140.0,
0012,2016-08-12T15:32:34.152Z,-142.0,
0012,2016-08-12T15:32:34.160Z,-144.0,
0012,2016-08-12T15:32:34.168Z,-144.0,
0012,2016-08-12T15:32:34.176Z,-152.0,
0012,2016-08-12T15:32:34.184Z,-152.0,
0012,2016-08-12T15:32:34.192Z,-90.0,
0012,2016-08-12T15:32:34.200Z,36.0,
0012,2016-08-12T15:32:34.208Z,194.0,
0012,2016-08-12T15:32:34.216Z,136.0,
0012,2016-08-12T15:32:34.224Z,-90.0,
0012,2016-08-12T15:32:34.232Z,-196.0,
0012,2016-08-12T15:32:34.240Z,-188.0,
0012,2016-08-12T15:32:34.248Z,-140.0,
0012,2016-08-12T15:32:34.256Z,-130.0,
0012,2016-08-12T15:32:34.264Z,-128.0,
0012,2016-08-12T15:32:34.272Z,-126.0,
0012,2016-08-12T15:32:34.280Z,-118.0,
0012,2016-08-12T15:32:34.288Z,-120.0,
0012,2016-08-12T15:32:34.296Z,-120.0,
0012,2016-08-12T15:32:34.304Z,-110.0,
0012,2016-08-12T15:32:34.312Z,-114.0,
0012,2016-08-12T15:32:34.320Z,-116.0,
0012,2016-08-12T15:32:34.328Z,-106.0,
0012,2016-08-12T15:32:34.336Z,-100.0,
0012,2016-08-12T15:32:34.344Z,-96.0,
0012,2016-08-12T15:32:34.352Z,-92.0,
0012,2016-08-12T15:32:34.360Z,-84.0,
0012,2016-08-12T15:32:34.368Z,-78.0,
0012,2016-08-12T15:32:34.376Z,-74.0,
0012,2016-08-12T15:32:34.384Z,-72.0,
0012,2016-08-12T15:32:34.392Z,-64.0,
